order_ID,Date,Customer_Age,Gender,Country,Category,Unit_Price,Quantity,Discount,Payment_Method,Order_Status,Customer_Rating,Revenue
ORD-10252,2022-03-26 00:00:00,39.0,Other,Germany,Food & Beverage,2064.7994322369323,7,0.2,Crypto,Completed,2.0,11562.88
ORD-10238,2022-03-21 08:00:00,61.0,,India,Clothing,35.22,3,0.36,Bank Transfer,Completed,4.0,67.62
ORD-10844,2022-10-09 08:00:00,63.0,Female,France,Home & Garden,46.02,7,0.2,Debit Card,Completed,4.0,257.71
ORD-10845,2022-10-09 16:00:00,18.0,Other,UK,Beauty,41.58,6,0.16,PayPal,Completed,4.0,209.56
ORD-10554,2022-07-04 16:00:00,44.0,Other,India,Books,91.5,12,0.33,PayPal,Completed,2.0,735.66
ORD-10545,2022-07-01 16:00:00,62.0,,UK,Books,81.7,6,0.27,Debit Card,Cancelled,4.0,357.85
ORD-10250,2022-03-25 08:00:00,51.0,Other,France,HOME & GARDEN,86.12,5,0.03,Bank Transfer,Cancelled,3.0,417.68
ORD-10739,2022-09-04 08:00:00,64.0,Other,India,Beauty,87.31,9,0.26,Bank Transfer,Completed,5.0,581.48
ORD-10964,2022-11-18 08:00:00,64.0,Other,Brazil,sports,11.2,1,0.15,Crypto,Refunded,2.0,9.52
ORD-10198,2022-03-08 00:00:00,20.0,Other,UK,Toys,46.45,4,0.05,Credit Card,Completed,2.0,176.51
ORD-10897,2022-10-27 00:00:00,47.0,Male,UK,Food & Beverage,43.36,3,0.32,PayPal,Completed,2.0,88.45
ORD-11116,2023-01-08 00:00:00,,Female,India,Beauty,18.07,4,0.36,Debit Card,Completed,4.0,46.26
ORD-10989,2022-11-26 16:00:00,68.0,Other,India,food & beverage,48.38,5,0.35,Bank Transfer,Completed,4.0,157.24
ORD-11040,2022-12-13 16:00:00,43.0,Female,UK,Beauty,91.08,2,0.24,Bank Transfer,Completed,3.0,138.44
ORD-10243,2022-03-23 00:00:00,21.0,Other,France,Food & Beverage,63.93,8,0.08,Bank Transfer,Completed,3.0,470.52
ORD-10066,2022-01-23 00:00:00,67.0,Other,Germany,Clothing,14.71,12,0.21,Credit Card,Completed,4.0,139.45
ORD-10109,2022-02-06 08:00:00,41.0,Female,UK,Home & Garden,120.97,6,0.06,PayPal,Completed,,682.27
ORD-10933,2022-11-08 00:00:00,20.0,Female,UK,Food & Beverage,146.44,5,0.27,Bank Transfer,Completed,2.0,534.51
ORD-10359,2022-04-30 16:00:00,44.0,Female,Australia,Beauty,162.36,10,0.16,Bank Transfer,Cancelled,5.0,1363.82
ORD-10095,2022-02-01 16:00:00,42.0,,Germany,Beauty,49.52,4,0.19,Crypto,Completed,2.0,160.44
ORD-10220,2022-03-15 08:00:00,56.0,Male,Canada,Beauty,152.38,14,0.04,Bank Transfer,Completed,5.0,2047.99
ORD-10216,2022-03-14 00:00:00,66.0,Female,Germany,Sports,57.89,1,0.26,Debit Card,Completed,5.0,42.84
ORD-10521,2022-06-23 16:00:00,22.0,Male,USA,Electronics,72.69,9,0.26,Crypto,Completed,4.0,484.12
ORD-10974,2022-11-21 16:00:00,52.0,Male,Brazil,Sports,20.27,13,0.37,Bank Transfer,Pending,3.0,166.01
ORD-10665,2022-08-10 16:00:00,48.0,Other,India,Beauty,75.29,11,0.32,Bank Transfer,Completed,4.0,563.17
ORD-10361,2022-05-01 08:00:00,38.0,Male,Brazil,Beauty,44.7,9,0.35,Bank Transfer,Completed,3.0,261.5
ORD-10484,2022-06-11 08:00:00,43.0,Female,India,Home & Garden,12.65,14,0.1,Crypto,Completed,4.0,159.39
ORD-10311,2022-04-14 16:00:00,41.0,Other,Australia,Food & Beverage,55.39,4,0.04,Credit Card,Completed,4.0,212.7
ORD-10842,2022-10-08 16:00:00,31.0,Male,Germany,Home & Garden,87.92,5,0.38,,Refunded,,272.55
ORD-10413,2022-05-18 16:00:00,43.0,Female,Germany,Toys,12.03,6,0.14,PayPal,Refunded,2.0,62.07
ORD-10031,2022-01-11 08:00:00,44.0,Male,USA,Books,49.08,-3,0.12,Crypto,Completed,,-129.57
ORD-10765,2022-09-13 00:00:00,25.0,Female,India,Sports,57.19,11,0.23,Debit Card,Completed,3.0,484.4
ORD-10458,2022-06-02 16:00:00,,Other,Canada,Food & Beverage,33.35,12,0.16,PayPal,Completed,4.0,336.17
ORD-10339,2022-04-24 00:00:00,65.0,Other,USA,Toys,43.77,2,0.29,Credit Card,Cancelled,4.0,62.15
ORD-10286,2022-04-06 08:00:00,,Other,Brazil,Books,112.11,3,0.13,Debit Card,Completed,3.0,292.61
ORD-11095,2023-01-01 00:00:00,29.0,Other,India,Electronics,35.49,1,0.24,Debit Card,Cancelled,5.0,26.97
ORD-10949,2022-11-13 08:00:00,22.0,Female,Brazil,Clothing,157.55,6,0.34,PayPal,Completed,3.0,623.9
ORD-10139,2022-02-16 08:00:00,52.0,Other,Australia,FOOD & BEVERAGE,46.72,9,0.18,Crypto,Cancelled,5.0,344.79
ORD-10848,2022-10-10 16:00:00,30.0,Other,Canada,Clothing,51.73,12,0.11,PayPal,Pending,5.0,552.48
ORD-11025,2022-12-08 16:00:00,53.0,Female,India,Clothing,126.56,1,0.36,Credit Card,Completed,5.0,81.0
ORD-11138,2023-01-15 08:00:00,26.0,,Australia,Home & Garden,113.49,2,0.14,Credit Card,Completed,4.0,195.2
ORD-10900,2022-10-28 00:00:00,34.0,,France,Home & Garden,62.02,3,0.09,Credit Card,Completed,4.0,169.31
ORD-10731,2022-09-01 16:00:00,42.0,Female,France,Electronics,43.3,10,0.25,Bank Transfer,Completed,5.0,324.75
ORD-10264,2022-03-30 00:00:00,36.0,Other,Canada,Clothing,110.05,3,0.17,Bank Transfer,Completed,,274.02
ORD-10274,2022-04-02 08:00:00,57.0,Other,France,Home & Garden,89.02,1,0.12,Credit Card,Refunded,5.0,78.34
ORD-11094,2022-12-31 16:00:00,66.0,Female,India,Clothing,94.05,1,0.07,Crypto,Completed,5.0,87.47
ORD-10444,2022-05-29 00:00:00,19.0,Male,Australia,Food & Beverage,43.71,3,0.06,Debit Card,Completed,2.0,123.26
ORD-10039,2022-01-14 00:00:00,69.0,,Brazil,Toys,76.91,5,0.08,Crypto,Completed,5.0,353.79
ORD-11122,2023-01-10 00:00:00,26.0,Other,France,Beauty,13.96,14,0.07,Bank Transfer,Completed,4.0,181.76
ORD-10021,2022-01-08 00:00:00,47.0,Female,Brazil,Beauty,123.23,11,0.17,Credit Card,Completed,2.0,1125.09
ORD-10705,2022-08-24 00:00:00,53.0,Female,Brazil,Home & Garden,73.87,6,0.26,Debit Card,Refunded,2.0,327.98
ORD-10517,2022-06-22 08:00:00,66.0,Other,Germany,Beauty,108.07,5,0.1,Bank Transfer,Completed,4.0,486.31
ORD-10354,2022-04-29 00:00:00,55.0,Other,India,Electronics,54.8,4,0.29,,Completed,4.0,155.63
ORD-10297,2022-04-10 00:00:00,29.0,Male,UK,Beauty,10.81,-14,0.26,Credit Card,Pending,3.0,-111.99
ORD-11076,2022-12-25 16:00:00,55.0,Female,USA,Beauty,207.36,13,0.0,Credit Card,Completed,5.0,2695.68
ORD-10839,2022-10-07 16:00:00,36.0,Female,Canada,food & beverage,193.75,5,0.28,Crypto,Pending,2.0,697.5
ORD-10924,2022-11-05 00:00:00,28.0,Male,Brazil,Books,257.33,6,0.03,Debit Card,Completed,4.0,1497.66
ORD-10122,2022-02-10 16:00:00,24.0,Other,Germany,Beauty,69.19,9,0.19,Bank Transfer,Completed,5.0,504.4
ORD-11091,2022-12-30 16:00:00,,Other,Germany,books,59.82,7,0.37,Credit Card,Completed,3.0,263.81
ORD-11151,2023-01-19 16:00:00,31.0,Other,Canada,Beauty,95.75,6,0.04,Crypto,Completed,,551.52
ORD-10417,2022-05-20 00:00:00,26.0,,Australia,Electronics,42.82,11,0.19,,Refunded,2.0,381.53
ORD-10966,2022-11-19 00:00:00,60.0,Other,Canada,Electronics,29.67,5,0.06,,Completed,2.0,139.45
ORD-10157,2022-02-22 08:00:00,49.0,Male,Australia,Electronics,123.92,12,0.39,Debit Card,Completed,3.0,907.09
ORD-11118,2023-01-08 16:00:00,19.0,Other,India,BEAUTY,47.68,2,0.13,Credit Card,Cancelled,4.0,82.96
ORD-11063,2022-12-21 08:00:00,53.0,Female,UK,Food & Beverage,93.05,6,0.27,PayPal,Completed,3.0,407.56
ORD-11154,2023-01-20 16:00:00,,Other,Brazil,Food & Beverage,55.84,7,0.05,PayPal,Completed,5.0,371.34
ORD-10189,2022-03-05 00:00:00,,Other,France,Toys,17.07,11,0.09,Credit Card,Pending,5.0,170.87
ORD-10589,2022-07-16 08:00:00,43.0,Male,Brazil,Clothing,84.27,13,0.01,PayPal,Completed,5.0,1084.55
ORD-10760,2022-09-11 08:00:00,28.0,Other,Canada,Home & Garden,10.92,12,0.36,Debit Card,Cancelled,4.0,83.87
ORD-11062,2022-12-21 00:00:00,54.0,Other,Germany,Home & Garden,303.35,11,0.38,,Pending,2.0,2068.85
ORD-10242,2022-03-22 16:00:00,49.0,Female,USA,Food & Beverage,98.84,10,0.2,Bank Transfer,Refunded,4.0,790.72
ORD-10884,2022-10-22 16:00:00,67.0,Female,India,Toys,27.34,11,0.03,Debit Card,Completed,,291.72
ORD-10620,2022-07-26 16:00:00,29.0,Other,UK,Electronics,76.9,14,0.13,Credit Card,Refunded,5.0,936.64
ORD-10650,2022-08-05 16:00:00,33.0,,India,Clothing,102.77,8,0.19,PayPal,Refunded,3.0,665.95
ORD-10503,2022-06-17 16:00:00,39.0,Other,Canada,Books,36.55,14,0.3,Credit Card,Completed,5.0,358.19
ORD-10922,2022-11-04 08:00:00,33.0,Other,UK,books,18.36,2,0.11,Bank Transfer,Completed,1.0,32.68
ORD-10159,2022-02-23 00:00:00,66.0,Female,France,Sports,162.9,11,0.1,Crypto,Completed,2.0,1612.71
ORD-10882,2022-10-22 00:00:00,51.0,Male,USA,Home & Garden,111.9,5,0.03,Crypto,Completed,4.0,542.72
ORD-10537,2022-06-29 00:00:00,51.0,Male,France,Clothing,99.52,3,0.1,Crypto,Completed,,268.7
ORD-10240,2022-03-22 00:00:00,49.0,Male,France,Electronics,266.82,8,0.31,Crypto,Completed,,1472.85
ORD-10013,2022-01-05 08:00:00,53.0,Female,Brazil,Clothing,66.51,5,0.2,Credit Card,Completed,4.0,266.04
ORD-10475,2022-06-08 08:00:00,33.0,Male,Brazil,Toys,114.58,8,0.25,Crypto,Completed,5.0,687.48
ORD-10128,2022-02-12 16:00:00,65.0,Male,Brazil,Beauty,72.41,3,0.25,Bank Transfer,Pending,1.0,162.92
ORD-10928,2022-11-06 08:00:00,57.0,Male,USA,Beauty,57.21,5,0.02,Debit Card,Completed,5.0,280.33
ORD-10795,2022-09-23 00:00:00,,Other,Australia,toys,86.29,14,0.23,Crypto,Pending,,930.21
ORD-10355,2022-04-29 08:00:00,62.0,Female,Australia,Clothing,83.03,2,0.35,Crypto,Completed,5.0,107.94
ORD-11058,2022-12-19 16:00:00,20.0,Male,Brazil,Clothing,62.83,2,0.31,,Completed,4.0,86.71
ORD-10334,2022-04-22 08:00:00,50.0,Male,USA,Clothing,2735.4115494307803,12,0.38,Debit Card,Completed,3.0,20351.46
ORD-10688,2022-08-18 08:00:00,19.0,Other,Germany,Home & Garden,269.5,12,0.31,Credit Card,Cancelled,5.0,2231.46
ORD-10184,2022-03-03 08:00:00,61.0,Other,France,Beauty,10.56,12,0.0,PayPal,Completed,3.0,126.72
ORD-10823,2022-10-02 08:00:00,18.0,Female,Germany,Sports,86.28,14,0.28,Debit Card,Completed,4.0,869.7
ORD-11194,2023-02-03 00:00:00,25.0,Other,Brazil,Home & Garden,42.14,9,0.34,Crypto,Pending,5.0,250.31
ORD-11001,2022-11-30 16:00:00,68.0,Female,Germany,sports,42.14,10,0.19,Bank Transfer,Pending,2.0,341.33
ORD-10187,2022-03-04 08:00:00,47.0,Other,Australia,Sports,106.9,6,0.09,Crypto,Completed,,583.67
ORD-10941,2022-11-10 16:00:00,22.0,Other,Australia,Home & Garden,26.17,6,0.15,Crypto,Completed,5.0,133.47
ORD-10284,2022-04-05 16:00:00,48.0,Female,India,Toys,66.84,14,0.17,Bank Transfer,Completed,2.0,776.68
ORD-10899,2022-10-27 16:00:00,68.0,Female,Brazil,Sports,26.86,1,0.12,Bank Transfer,Completed,5.0,23.64
ORD-10339,2022-04-24 00:00:00,65.0,Other,USA,Toys,43.77,2,0.29,Credit Card,Cancelled,4.0,62.15
ORD-10165,2022-02-25 00:00:00,40.0,Other,Brazil,Beauty,342.96,2,0.08,Debit Card,Pending,3.0,631.05
ORD-10347,2022-04-26 16:00:00,29.0,Female,France,Beauty,77.76,12,0.09,Credit Card,Completed,4.0,849.14
ORD-10298,2022-04-10 08:00:00,22.0,,Germany,Beauty,5.76,13,0.03,Crypto,Cancelled,4.0,72.63
ORD-10535,2022-06-28 08:00:00,22.0,Female,India,Electronics,308.42,14,0.16,Credit Card,Cancelled,3.0,3627.02
ORD-10229,2022-03-18 08:00:00,19.0,,Brazil,Toys,102.64,7,0.23,Debit Card,Cancelled,3.0,553.23
ORD-10041,2022-01-14 16:00:00,54.0,Male,USA,Electronics,205.82,5,0.11,Bank Transfer,Completed,4.0,915.9
ORD-10868,2022-10-17 08:00:00,47.0,Female,UK,Toys,85.62,5,0.4,Bank Transfer,Completed,4.0,256.86
ORD-10748,2022-09-07 08:00:00,,Female,Australia,Clothing,17.91,13,0.01,,Pending,5.0,230.5
ORD-10186,2022-03-04 00:00:00,37.0,Male,Germany,Home & Garden,60.05,8,0.37,Bank Transfer,Completed,4.0,302.65
ORD-10446,2022-05-29 16:00:00,40.0,,USA,Books,142.86,3,0.29,Credit Card,Completed,,304.29
ORD-10349,2022-04-27 08:00:00,39.0,Female,USA,Home & Garden,29.11,10,0.33,Credit Card,Completed,3.0,195.04
ORD-10045,2022-01-16 00:00:00,26.0,Other,USA,Beauty,123.01,10,0.21,,Pending,3.0,971.78
ORD-10063,2022-01-22 00:00:00,31.0,Male,Brazil,Toys,23.41,14,0.12,Crypto,Completed,5.0,288.41
ORD-10374,2022-05-05 16:00:00,61.0,Other,UK,Toys,9.0,2,0.27,,Completed,2.0,13.14
ORD-10108,2022-02-06 00:00:00,25.0,Other,Canada,Beauty,59.98,7,0.08,Bank Transfer,Pending,2.0,386.27
ORD-10029,2022-01-10 16:00:00,42.0,Other,USA,Toys,38.55,11,0.27,,Completed,3.0,309.56
ORD-10181,2022-03-02 08:00:00,23.0,Male,France,Home & Garden,65.34,13,0.31,PayPal,Completed,3.0,586.1
ORD-10621,2022-07-27 00:00:00,66.0,Female,Brazil,Sports,74.29,9,0.06,PayPal,Completed,2.0,628.49
ORD-10634,2022-07-31 08:00:00,30.0,Male,UK,Electronics,177.13,9,0.25,Credit Card,Pending,5.0,1195.63
ORD-10104,2022-02-04 16:00:00,26.0,Female,France,Toys,105.16,-4,0.39,PayPal,Completed,3.0,-256.59
ORD-10060,2022-01-21 00:00:00,,Other,France,clothing,79.9,6,0.39,Credit Card,Completed,5.0,292.43
ORD-10658,2022-08-08 08:00:00,40.0,Male,India,Clothing,26.03,10,0.16,Debit Card,Completed,4.0,218.65
ORD-11107,2023-01-05 00:00:00,50.0,Other,France,Books,116.93,1,0.33,Debit Card,Completed,4.0,78.34
ORD-10490,2022-06-13 08:00:00,18.0,Male,Brazil,Beauty,32.87,12,0.29,Credit Card,Cancelled,5.0,280.05
ORD-10315,2022-04-16 00:00:00,25.0,Female,Canada,Sports,76.15,10,0.37,Credit Card,Completed,5.0,479.74
ORD-10381,2022-05-08 00:00:00,58.0,Female,UK,Food & Beverage,176.58,6,0.13,Debit Card,Completed,5.0,921.75
ORD-10422,2022-05-21 16:00:00,59.0,,India,Clothing,6.49,6,0.24,PayPal,Pending,5.0,29.59
ORD-10098,2022-02-02 16:00:00,46.0,Other,France,Toys,55.52,4,0.02,PayPal,Completed,4.0,217.64
ORD-10445,2022-05-29 08:00:00,49.0,Other,UK,TOYS,10.43,14,0.38,PayPal,Completed,4.0,90.53
ORD-10663,2022-08-10 00:00:00,56.0,Male,France,Beauty,12.42,8,0.03,Debit Card,Completed,,96.38
ORD-11024,2022-12-08 08:00:00,64.0,,Germany,Sports,28.34,3,0.25,Crypto,Completed,,63.76
ORD-10779,2022-09-17 16:00:00,58.0,,India,Toys,64.13,7,0.14,Bank Transfer,Pending,2.0,386.06
ORD-10626,2022-07-28 16:00:00,58.0,Other,Germany,Toys,45.74,9,0.08,PayPal,Completed,4.0,378.73
ORD-11112,2023-01-06 16:00:00,40.0,Other,Australia,Books,97.49,10,0.27,PayPal,Completed,,711.68
ORD-11101,2023-01-03 00:00:00,54.0,Other,India,electronics,311.79,3,0.19,Crypto,Completed,4.0,757.65
ORD-10268,2022-03-31 08:00:00,37.0,Female,Brazil,toys,131.91,2,0.0,Crypto,Completed,4.0,263.82
ORD-10929,2022-11-06 16:00:00,21.0,Other,France,Books,35.12,6,0.17,Bank Transfer,Pending,3.0,174.9
ORD-11147,2023-01-18 08:00:00,25.0,Male,Canada,Toys,148.03,10,0.13,Debit Card,Completed,3.0,1287.86
ORD-11119,2023-01-09 00:00:00,37.0,Female,Australia,electronics,118.57,14,0.28,Debit Card,Refunded,4.0,1195.19
ORD-10011,2022-01-04 16:00:00,28.0,Male,Australia,Toys,117.4,9,0.14,Crypto,Completed,4.0,908.68
ORD-10114,2022-02-08 00:00:00,52.0,Male,India,Clothing,30.43,8,0.32,PayPal,Completed,3.0,165.54
ORD-10843,2022-10-09 00:00:00,26.0,Other,Australia,Toys,77.46,3,0.21,Bank Transfer,Completed,5.0,183.58
ORD-10352,2022-04-28 08:00:00,47.0,Other,India,Sports,453.73,5,0.02,Debit Card,Completed,,2223.28
ORD-10925,2022-11-05 08:00:00,33.0,,UK,Electronics,73.09,13,0.18,Credit Card,Completed,5.0,779.14
ORD-10773,2022-09-15 16:00:00,43.0,Male,Australia,Beauty,74.58,8,0.4,Credit Card,Pending,3.0,357.98
ORD-10690,2022-08-19 00:00:00,46.0,Female,Australia,Toys,91.69,3,0.31,Credit Card,Completed,5.0,189.8
ORD-10790,2022-09-21 08:00:00,30.0,Female,France,Books,140.32,2,0.33,Debit Card,Completed,5.0,188.03
ORD-10531,2022-06-27 00:00:00,47.0,Other,Brazil,Food & Beverage,11.89,-8,0.2,PayPal,Completed,4.0,-76.1
ORD-10867,2022-10-17 00:00:00,47.0,Male,India,Clothing,265.91,6,0.32,PayPal,Completed,,1084.91
ORD-10169,2022-02-26 08:00:00,60.0,Other,Australia,Beauty,62.47,2,0.38,Bank Transfer,Completed,,77.46
ORD-10239,2022-03-21 16:00:00,,Male,Canada,Books,136.78,11,0.17,Debit Card,Completed,4.0,1248.8
ORD-11184,2023-01-30 16:00:00,57.0,,India,Beauty,100.1,3,0.33,Credit Card,Completed,4.0,201.2
ORD-10073,2022-01-25 08:00:00,46.0,Male,USA,Food & Beverage,75.76,14,0.11,Bank Transfer,Completed,3.0,943.97
ORD-11086,2022-12-29 00:00:00,22.0,Female,Australia,Home & Garden,44.37,14,0.14,Crypto,Pending,5.0,534.21
ORD-10761,2022-09-11 16:00:00,29.0,Male,Brazil,Toys,252.49,12,0.4,Bank Transfer,Completed,4.0,1817.93
ORD-10740,2022-09-04 16:00:00,38.0,Female,India,electronics,118.95,6,0.33,Crypto,Refunded,5.0,478.18
ORD-10750,2022-09-08 00:00:00,64.0,Other,UK,Books,27.6,9,0.01,Crypto,Completed,4.0,245.92
ORD-10741,2022-09-05 00:00:00,33.0,Female,Australia,HOME & GARDEN,60.52,12,0.31,Debit Card,Completed,3.0,501.11
ORD-10830,2022-10-04 16:00:00,48.0,Other,France,Clothing,95.12,6,0.07,Credit Card,Completed,5.0,530.77
ORD-10047,2022-01-16 16:00:00,35.0,Female,USA,toys,10.71,4,0.33,Bank Transfer,Refunded,5.0,28.7
ORD-10762,2022-09-12 00:00:00,27.0,Male,India,Clothing,90.07,9,0.33,Bank Transfer,Pending,5.0,543.12
ORD-10591,2022-07-17 00:00:00,68.0,Male,UK,Books,121.79,3,0.36,Credit Card,Completed,4.0,233.84
ORD-10807,2022-09-27 00:00:00,35.0,Other,France,Beauty,110.33,1,0.21,Credit Card,Completed,3.0,87.16
ORD-11083,2022-12-28 00:00:00,68.0,Other,Brazil,Sports,12.99,7,0.03,Credit Card,Completed,4.0,88.2
ORD-10505,2022-06-18 08:00:00,20.0,,Germany,Beauty,50.43,3,0.03,PayPal,Pending,3.0,146.75
ORD-11044,2022-12-15 00:00:00,54.0,Other,India,Beauty,61.84,2,0.32,PayPal,Completed,,84.1
ORD-10652,2022-08-06 08:00:00,52.0,Other,Australia,Beauty,164.74,5,0.16,Credit Card,Completed,1.0,691.91
ORD-10192,2022-03-06 00:00:00,50.0,Female,Brazil,Electronics,110.4,3,0.29,,Completed,4.0,235.15
ORD-10189,2022-03-05 00:00:00,,Other,France,Toys,17.07,11,0.09,Credit Card,Pending,5.0,170.87
ORD-10244,2022-03-23 08:00:00,,Male,USA,Food & Beverage,12.26,8,0.24,Bank Transfer,Completed,,74.54
ORD-10059,2022-01-20 16:00:00,,Male,USA,Electronics,25.64,4,0.19,Crypto,Completed,4.0,83.07
ORD-11174,2023-01-27 08:00:00,50.0,Other,Germany,Electronics,25.44,4,0.02,Credit Card,Completed,3.0,99.72
ORD-10176,2022-02-28 16:00:00,39.0,,Canada,Electronics,16.35,9,0.1,Crypto,Completed,1.0,132.44
ORD-10449,2022-05-30 16:00:00,42.0,Other,UK,Home & Garden,28.28,3,0.24,Credit Card,Completed,2.0,64.48
ORD-10055,2022-01-19 08:00:00,37.0,Male,India,Clothing,21.5,3,0.16,PayPal,Pending,4.0,54.18
ORD-10919,2022-11-03 08:00:00,68.0,Female,Germany,SPORTS,141.62,3,0.2,Bank Transfer,Completed,4.0,339.89
ORD-10887,2022-10-23 16:00:00,47.0,Female,France,Clothing,28.77,3,0.19,Debit Card,Completed,2.0,69.91
ORD-11092,2022-12-31 00:00:00,50.0,Other,UK,Home & Garden,6.02,5,0.02,Bank Transfer,Completed,4.0,29.5
ORD-11192,2023-02-02 08:00:00,24.0,Male,Germany,Electronics,111.39,12,0.19,Crypto,Completed,3.0,1082.71
ORD-10046,2022-01-16 08:00:00,56.0,Other,Australia,Toys,42.53,5,0.11,Crypto,Completed,4.0,189.26
ORD-11059,2022-12-20 00:00:00,68.0,Male,Canada,Toys,188.33,13,0.09,Bank Transfer,Completed,,2227.94
ORD-10641,2022-08-02 16:00:00,29.0,Other,India,Beauty,75.92,13,0.33,PayPal,Pending,4.0,661.26
