order_id,date,customer_age,gender,country,category,unit_price,quantity,discount,payment_method,order_status,customer_rating,revenue,year,month,month_name,weekday,quarter,age_group
Ord-10402,2022-05-15 00:00:00,63,Male,Uk,Home & Garden,55.11,4,0.17,Crypto,Pending,2,182.97,2022,5,May,Sunday,2,56-70
Ord-10249,2022-03-25 00:00:00,69,Female,Brazil,Beauty,108.02,5,0.03,Bank Transfer,Completed,5,523.9,2022,3,Mar,Friday,1,56-70
Ord-10340,2022-04-24 08:00:00,37,Female,Canada,Books,7.99,6,0.15,Crypto,Completed,5,40.75,2022,4,Apr,Sunday,2,36-45
Ord-10997,2022-11-29 08:00:00,62,Male,France,Food & Beverage,84.39,6,0.06,Credit Card,Completed,4,475.96,2022,11,Nov,Tuesday,4,56-70
Ord-10200,2022-03-08 16:00:00,23,Male,Brazil,Beauty,48.86,4,0.16,Paypal,Completed,3,164.17,2022,3,Mar,Tuesday,1,18-25
Ord-11183,2023-01-30 08:00:00,31,Other,France,Food & Beverage,17.91,12,0.33,Crypto,Completed,3,144.0,2023,1,Jan,Monday,1,26-35
Ord-10091,2022-01-31 08:00:00,35,Other,Brazil,Beauty,21.31,6,0.12,Debit Card,Completed,1,112.52,2022,1,Jan,Monday,1,26-35
Ord-10732,2022-09-02 00:00:00,43,Other,Uk,Food & Beverage,68.61,5,0.13,Crypto,Completed,3,298.45,2022,9,Sep,Friday,3,36-45
Ord-10540,2022-06-30 00:00:00,43,Other,Germany,Toys,93.79,13,0.03,Paypal,Completed,4,1182.69,2022,6,Jun,Thursday,2,36-45
Ord-10691,2022-08-19 08:00:00,54,Female,Australia,Clothing,249.85750000000002,9,0.3,Credit Card,Completed,4,1462.3449999999998,2022,8,Aug,Friday,3,46-55
Ord-10584,2022-07-14 16:00:00,43,Other,Canada,Food & Beverage,151.83,12,0.29,Crypto,Completed,3,1293.59,2022,7,Jul,Thursday,3,36-45
Ord-10442,2022-05-28 08:00:00,45,Other,Canada,Sports,88.43,6,0.38,Crypto,Cancelled,4,328.96,2022,5,May,Saturday,2,36-45
Ord-10609,2022-07-23 00:00:00,52,Male,India,Home & Garden,124.69,12,0.28,Credit Card,Pending,4,1077.32,2022,7,Jul,Saturday,3,46-55
Ord-11105,2023-01-04 08:00:00,60,Other,Brazil,Beauty,9.43,9,0.23,Paypal,Completed,5,65.35,2023,1,Jan,Wednesday,1,56-70
Ord-10410,2022-05-17 16:00:00,44,Female,Usa,Books,118.06,2,0.3,Paypal,Completed,4,165.28,2022,5,May,Tuesday,2,36-45
Ord-10987,2022-11-26 00:00:00,43,Other,Usa,Food & Beverage,27.86,3,0.09,Credit Card,Completed,3,76.06,2022,11,Nov,Saturday,4,36-45
Ord-11145,2023-01-17 16:00:00,39,Other,France,Toys,155.74,9,0.36,Credit Card,Pending,1,897.06,2023,1,Jan,Tuesday,1,36-45
Ord-10568,2022-07-09 08:00:00,50,Other,Australia,Home & Garden,55.82,1,0.08,Credit Card,Completed,3,51.35,2022,7,Jul,Saturday,3,46-55
Ord-10972,2022-11-21 00:00:00,25,Female,Usa,Food & Beverage,26.18,4,0.33,Bank Transfer,Completed,2,70.16,2022,11,Nov,Monday,4,18-25
Ord-10694,2022-08-20 08:00:00,25,Male,France,Food & Beverage,27.39,13,0.06,Crypto,Completed,4,334.71,2022,8,Aug,Saturday,3,18-25
Ord-10642,2022-08-03 00:00:00,26,Male,India,Home & Garden,242.42,14,0.34,Credit Card,Completed,4,1462.3449999999998,2022,8,Aug,Wednesday,3,26-35
Ord-10687,2022-08-18 00:00:00,44,Male,Uk,Books,26.38,1,0.03,Crypto,Pending,4,25.59,2022,8,Aug,Thursday,3,36-45
Ord-10335,2022-04-22 16:00:00,21,Female,Brazil,Food & Beverage,25.97,12,0.2,Debit Card,Cancelled,2,249.31,2022,4,Apr,Friday,2,18-25
Ord-10314,2022-04-15 16:00:00,66,Female,Germany,Books,105.58,2,0.15,Credit Card,Completed,5,179.49,2022,4,Apr,Friday,2,56-70
Ord-10782,2022-09-18 16:00:00,34,Female,Brazil,Food & Beverage,133.67,8,0.13,Credit Card,Cancelled,5,930.34,2022,9,Sep,Sunday,3,26-35
Ord-10980,2022-11-23 16:00:00,43,Other,Canada,Electronics,89.92,1,0.15,Crypto,Completed,5,76.43,2022,11,Nov,Wednesday,4,36-45
Ord-10506,2022-06-18 16:00:00,29,Male,France,Sports,249.85750000000002,11,0.15,Debit Card,Completed,4,1462.3449999999998,2022,6,Jun,Saturday,2,26-35
Ord-11106,2023-01-04 16:00:00,20,Female,Germany,Sports,35.86,6,0.36,Crypto,Completed,3,137.7,2023,1,Jan,Wednesday,1,18-25
Ord-10133,2022-02-14 08:00:00,61,Female,Australia,Electronics,249.85750000000002,1,0.1,Debit Card,Cancelled,1,327.46,2022,2,Feb,Monday,1,56-70
Ord-10092,2022-01-31 16:00:00,64,Female,India,Beauty,33.49,12,0.03,Credit Card,Completed,4,389.82,2022,1,Jan,Monday,1,56-70
Ord-10834,2022-10-06 00:00:00,40,Other,France,Beauty,6.28,14,0.33,Credit Card,Completed,4,58.91,2022,10,Oct,Thursday,4,36-45
Ord-10592,2022-07-17 08:00:00,58,Male,Usa,Beauty,61.23,8,0.1,Debit Card,Completed,3,440.86,2022,7,Jul,Sunday,3,56-70
Ord-11097,2023-01-01 16:00:00,18,Other,France,Clothing,28.92,14,0.39,Credit Card,Cancelled,3,246.98,2023,1,Jan,Sunday,1,18-25
Ord-10394,2022-05-12 08:00:00,50,Other,India,Books,37.52,5,0.27,Credit Card,Completed,4,136.95,2022,5,May,Thursday,2,46-55
Ord-11103,2023-01-03 16:00:00,53,Other,France,Sports,70.28,3,0.3,Paypal,Completed,4,147.59,2023,1,Jan,Tuesday,1,46-55
Ord-10278,2022-04-03 16:00:00,18,Female,India,Home & Garden,178.02,12,0.29,Paypal,Cancelled,2,1462.3449999999998,2022,4,Apr,Sunday,2,18-25
Ord-10575,2022-07-11 16:00:00,29,Female,Australia,Beauty,89.74,2,0.24,Credit Card,Completed,4,136.4,2022,7,Jul,Monday,3,26-35
Ord-10573,2022-07-11 00:00:00,46,Male,India,Toys,19.11,6,0.3,Credit Card,Cancelled,2,80.26,2022,7,Jul,Monday,3,46-55
Ord-11171,2023-01-26 08:00:00,49,Male,Germany,Home & Garden,62.09,11,0.39,Crypto,Pending,2,416.62,2023,1,Jan,Thursday,1,46-55
Ord-10735,2022-09-03 00:00:00,61,Other,France,Clothing,52.02,1,0.28,Credit Card,Completed,5,37.45,2022,9,Sep,Saturday,3,56-70
Ord-11136,2023-01-14 16:00:00,31,Female,Australia,Beauty,90.73,14,0.22,Bank Transfer,Completed,4,990.77,2023,1,Jan,Saturday,1,26-35
Ord-11158,2023-01-22 00:00:00,31,Male,Brazil,Books,87.48,9,0.24,Paypal,Cancelled,3,598.36,2023,1,Jan,Sunday,1,26-35
Ord-10279,2022-04-04 00:00:00,28,Male,Usa,Sports,65.45,11,0.39,Credit Card,Pending,2,439.17,2022,4,Apr,Monday,2,26-35
Ord-10639,2022-08-02 00:00:00,58,Male,Australia,Beauty,17.6,3,0.21,Crypto,Completed,4,41.71,2022,8,Aug,Tuesday,3,56-70
Ord-10337,2022-04-23 08:00:00,31,Other,India,Beauty,15.26,5,0.07,Crypto,Completed,5,70.96,2022,4,Apr,Saturday,2,26-35
Ord-10227,2022-03-17 16:00:00,43,Male,India,Toys,39.65,3,0.11,Bank Transfer,Completed,3,105.87,2022,3,Mar,Thursday,1,36-45
Ord-10698,2022-08-21 16:00:00,39,Female,Uk,Clothing,249.85750000000002,3,0.07,Credit Card,Pending,3,1462.3449999999998,2022,8,Aug,Sunday,3,36-45
Ord-10008,2022-01-03 16:00:00,36,Male,France,Clothing,23.31,12,0.31,Bank Transfer,Pending,4,193.01,2022,1,Jan,Monday,1,36-45
Ord-10085,2022-01-29 08:00:00,31,Female,Usa,Electronics,62.92,8,0.01,Crypto,Completed,5,498.33,2022,1,Jan,Saturday,1,26-35
Ord-11104,2023-01-04 00:00:00,30,Male,Usa,Electronics,20.93,9,0.3,Credit Card,Completed,5,131.86,2023,1,Jan,Wednesday,1,26-35
Ord-11123,2023-01-10 08:00:00,34,Other,Australia,Beauty,18.15,4,0.14,Credit Card,Pending,4,62.44,2023,1,Jan,Tuesday,1,26-35
Ord-10068,2022-01-23 16:00:00,21,Female,India,Home & Garden,164.33,4,0.05,Bank Transfer,Pending,5,624.45,2022,1,Jan,Sunday,1,18-25
Ord-11162,2023-01-23 08:00:00,62,Other,Usa,Food & Beverage,92.02,9,0.21,Bank Transfer,Completed,2,654.26,2023,1,Jan,Monday,1,56-70
Ord-10096,2022-02-02 00:00:00,62,Other,France,Clothing,133.67,8,0.3,Crypto,Completed,5,748.55,2022,2,Feb,Wednesday,1,56-70
Ord-10341,2022-04-24 16:00:00,25,Male,France,Electronics,249.85750000000002,3,0.01,Debit Card,Completed,4,763.97,2022,4,Apr,Sunday,2,18-25
Ord-10121,2022-02-10 08:00:00,45,Other,France,Beauty,46.94,14,0.12,Paypal,Completed,5,578.3,2022,2,Feb,Thursday,1,36-45
Ord-10156,2022-02-22 00:00:00,68,Other,Brazil,Home & Garden,38.87,2,0.28,Crypto,Completed,2,55.97,2022,2,Feb,Tuesday,1,56-70
Ord-11017,2022-12-06 00:00:00,42,Other,Canada,Beauty,13.62,8,0.16,Debit Card,Completed,4,91.53,2022,12,Dec,Tuesday,4,36-45
Ord-10024,2022-01-09 00:00:00,38,Female,Canada,Beauty,71.69,14,0.08,Bank Transfer,Completed,4,923.37,2022,1,Jan,Sunday,1,36-45
Ord-10633,2022-07-31 00:00:00,39,Male,Uk,Clothing,26.4,7,0.22,Paypal,Completed,3,144.14,2022,7,Jul,Sunday,3,36-45
Ord-10470,2022-06-06 16:00:00,47,Male,Brazil,Clothing,119.2,8,0.1,Bank Transfer,Completed,5,858.24,2022,6,Jun,Monday,2,46-55
Ord-10557,2022-07-05 16:00:00,29,Other,Brazil,Home & Garden,127.54,12,0.37,Paypal,Pending,4,964.2,2022,7,Jul,Tuesday,3,26-35
Ord-10723,2022-08-30 00:00:00,25,Female,Australia,Toys,167.54,9,0.15,Paypal,Completed,4,1281.68,2022,8,Aug,Tuesday,3,18-25
Ord-10293,2022-04-08 16:00:00,66,Female,Canada,Clothing,5.02,13,0.39,Debit Card,Refunded,5,39.81,2022,4,Apr,Friday,2,56-70
Ord-10772,2022-09-15 08:00:00,53,Other,Usa,Sports,65.79,1,0.34,Crypto,Completed,5,43.42,2022,9,Sep,Thursday,3,46-55
Ord-10414,2022-05-19 00:00:00,34,Female,Brazil,Books,36.61,11,0.16,Credit Card,Completed,4,338.28,2022,5,May,Thursday,2,26-35
Ord-10164,2022-02-24 16:00:00,54,Other,Uk,Beauty,71.74,1,0.39,Credit Card,Pending,4,43.76,2022,2,Feb,Thursday,1,46-55
Ord-10120,2022-02-10 00:00:00,43,Female,India,Clothing,166.39,8,0.37,Paypal,Completed,3,838.61,2022,2,Feb,Thursday,1,36-45
Ord-10905,2022-10-29 16:00:00,34,Other,Brazil,Electronics,19.12,9,0.03,Crypto,Cancelled,4,166.92,2022,10,Oct,Saturday,4,26-35
Ord-10696,2022-08-21 00:00:00,62,Female,Brazil,Toys,164.97,10,0.25,Credit Card,Completed,3,1237.28,2022,8,Aug,Sunday,3,56-70
Ord-10282,2022-04-05 00:00:00,67,Female,Usa,Clothing,72.97,14,0.3,Debit Card,Cancelled,5,715.11,2022,4,Apr,Tuesday,2,56-70
Ord-10364,2022-05-02 08:00:00,45,Other,Germany,Electronics,8.63,1,0.12,Debit Card,Completed,4,7.59,2022,5,May,Monday,2,36-45
Ord-10746,2022-09-06 16:00:00,52,Male,Australia,Sports,139.46,4,0.15,Debit Card,Completed,5,474.16,2022,9,Sep,Tuesday,3,46-55
Ord-10310,2022-04-14 08:00:00,50,Male,France,Sports,5.27,1,0.3,Bank Transfer,Pending,5,3.69,2022,4,Apr,Thursday,2,46-55
Ord-10510,2022-06-20 00:00:00,54,Female,France,Beauty,45.27,5,0.11,Credit Card,Completed,4,201.45,2022,6,Jun,Monday,2,46-55
Ord-10179,2022-03-01 16:00:00,59,Female,India,Clothing,96.95,2,0.07,Crypto,Completed,3,180.33,2022,3,Mar,Tuesday,1,56-70
Ord-10911,2022-10-31 16:00:00,51,Other,Germany,Clothing,45.49,5,0.06,Crypto,Completed,2,213.8,2022,10,Oct,Monday,4,46-55
Ord-10809,2022-09-27 16:00:00,43,Other,Australia,Electronics,94.04,1,0.4,Debit Card,Cancelled,4,56.42,2022,9,Sep,Tuesday,3,36-45
Ord-10820,2022-10-01 08:00:00,51,Female,Usa,Beauty,34.95,4,0.38,Paypal,Pending,4,86.68,2022,10,Oct,Saturday,4,46-55
Ord-10069,2022-01-24 00:00:00,19,Other,Germany,Clothing,210.07,8,0.01,Credit Card,Pending,3,1462.3449999999998,2022,1,Jan,Monday,1,18-25
Ord-10783,2022-09-19 00:00:00,26,Female,Australia,Beauty,21.32,1,0.26,Crypto,Completed,5,15.78,2022,9,Sep,Monday,3,26-35
Ord-11108,2023-01-05 08:00:00,23,Female,Usa,Beauty,30.1,7,0.3,Paypal,Completed,5,147.49,2023,1,Jan,Thursday,1,18-25
Ord-10523,2022-06-24 08:00:00,33,Other,Australia,Clothing,57.68,3,0.03,Debit Card,Completed,4,167.85,2022,6,Jun,Friday,2,26-35
Ord-11065,2022-12-22 00:00:00,48,Male,Uk,Books,28.59,8,0.11,Bank Transfer,Completed,5,203.56,2022,12,Dec,Thursday,4,46-55
Ord-10804,2022-09-26 00:00:00,22,Male,Australia,Toys,70.07,8,0.37,Debit Card,Completed,5,353.15,2022,9,Sep,Monday,3,18-25
Ord-10815,2022-09-29 16:00:00,43,Female,Uk,Electronics,26.45,8,0.02,Crypto,Completed,3,207.37,2022,9,Sep,Thursday,3,36-45
Ord-10123,2022-02-11 00:00:00,43,Other,Germany,Home & Garden,28.43,5,0.36,Credit Card,Completed,4,90.98,2022,2,Feb,Friday,1,36-45
Ord-10863,2022-10-15 16:00:00,29,Male,Canada,Books,52.3,1,0.35,Bank Transfer,Pending,4,33.99,2022,10,Oct,Saturday,4,26-35
Ord-10058,2022-01-20 08:00:00,24,Female,Germany,Beauty,34.85,9,0.0,Credit Card,Refunded,4,313.65,2022,1,Jan,Thursday,1,18-25
Ord-11189,2023-02-01 08:00:00,23,Female,Australia,Clothing,63.77,10,0.13,Paypal,Pending,5,554.8,2023,2,Feb,Wednesday,1,18-25
Ord-10363,2022-05-02 00:00:00,50,Other,France,Beauty,56.8,6,0.12,Paypal,Completed,3,299.9,2022,5,May,Monday,2,46-55
Ord-10265,2022-03-30 08:00:00,43,Female,Australia,Food & Beverage,22.11,13,0.02,Crypto,Completed,4,281.68,2022,3,Mar,Wednesday,1,36-45
Ord-10248,2022-03-24 16:00:00,22,Male,France,Electronics,118.85,4,0.08,Credit Card,Cancelled,4,437.37,2022,3,Mar,Thursday,1,18-25
Ord-10380,2022-05-07 16:00:00,52,Female,Uk,Toys,10.08,7,0.25,Bank Transfer,Refunded,4,52.92,2022,5,May,Saturday,2,46-55
Ord-10604,2022-07-21 08:00:00,54,Male,Usa,Food & Beverage,40.6,1,0.25,Crypto,Pending,5,30.45,2022,7,Jul,Thursday,3,46-55
Ord-11115,2023-01-07 16:00:00,19,Male,France,Clothing,58.62,6,0.35,Credit Card,Completed,5,228.62,2023,1,Jan,Saturday,1,18-25
Ord-10550,2022-07-03 08:00:00,19,Male,Usa,Home & Garden,83.53,4,0.21,Debit Card,Pending,5,263.95,2022,7,Jul,Sunday,3,18-25
Ord-10147,2022-02-19 00:00:00,31,Other,Uk,Food & Beverage,87.38,9,0.34,Debit Card,Completed,4,519.04,2022,2,Feb,Saturday,1,26-35
Ord-10251,2022-03-25 16:00:00,23,Male,Australia,Electronics,249.85750000000002,8,0.38,Credit Card,Completed,2,1462.3449999999998,2022,3,Mar,Friday,1,18-25
Ord-11018,2022-12-06 08:00:00,21,Female,India,Clothing,91.0,10,0.33,Credit Card,Refunded,5,609.7,2022,12,Dec,Tuesday,4,18-25
Ord-11181,2023-01-29 16:00:00,64,Other,Brazil,Clothing,36.1,6,0.23,Debit Card,Cancelled,3,166.78,2023,1,Jan,Sunday,1,56-70
Ord-10212,2022-03-12 16:00:00,43,Male,Canada,Food & Beverage,243.56,8,0.32,Paypal,Completed,3,1324.97,2022,3,Mar,Saturday,1,36-45
Ord-10440,2022-05-27 16:00:00,40,Female,Germany,Food & Beverage,95.17,6,0.24,Bank Transfer,Completed,4,433.98,2022,5,May,Friday,2,36-45
Ord-11093,2022-12-31 08:00:00,37,Male,India,Home & Garden,249.85750000000002,7,0.04,Credit Card,Refunded,3,1462.3449999999998,2022,12,Dec,Saturday,4,36-45
Ord-10564,2022-07-08 00:00:00,54,Male,India,Home & Garden,89.05,2,0.04,Credit Card,Refunded,3,170.98,2022,7,Jul,Friday,3,46-55
Ord-11000,2022-11-30 08:00:00,52,Other,Canada,Toys,8.49,6,0.04,Debit Card,Completed,4,48.9,2022,11,Nov,Wednesday,4,46-55
Ord-10330,2022-04-21 00:00:00,52,Male,France,Beauty,249.85750000000002,12,0.34,Credit Card,Completed,4,1462.3449999999998,2022,4,Apr,Thursday,2,46-55
Ord-10432,2022-05-25 00:00:00,37,Female,Australia,Home & Garden,19.56,11,0.01,Credit Card,Completed,4,213.01,2022,5,May,Wednesday,2,36-45
Ord-10276,2022-04-03 00:00:00,35,Other,Usa,Food & Beverage,70.8,8,0.09,Credit Card,Completed,4,515.42,2022,4,Apr,Sunday,2,26-35
Ord-11135,2023-01-14 08:00:00,67,Other,Australia,Sports,174.5,7,0.05,Paypal,Completed,4,1160.42,2023,1,Jan,Saturday,1,56-70
Ord-10291,2022-04-08 00:00:00,65,Other,Usa,Books,54.58,7,0.36,Debit Card,Pending,4,244.52,2022,4,Apr,Friday,2,56-70
Ord-10901,2022-10-28 08:00:00,22,Female,India,Books,144.57,12,0.05,Paypal,Refunded,2,1462.3449999999998,2022,10,Oct,Friday,4,18-25
Ord-10448,2022-05-30 08:00:00,68,Male,Australia,Electronics,141.65,10,0.08,Bank Transfer,Completed,3,1303.18,2022,5,May,Monday,2,56-70
Ord-11074,2022-12-25 00:00:00,66,Male,Australia,Beauty,14.68,2,0.11,Debit Card,Completed,5,26.13,2022,12,Dec,Sunday,4,56-70
Ord-10303,2022-04-12 00:00:00,52,Male,Usa,Toys,74.54,10,0.23,Debit Card,Pending,3,573.96,2022,4,Apr,Tuesday,2,46-55
Ord-11096,2023-01-01 08:00:00,64,Male,Uk,Food & Beverage,174.14,9,0.06,Paypal,Completed,4,1462.3449999999998,2023,1,Jan,Sunday,1,56-70
Ord-11190,2023-02-01 16:00:00,23,Male,Uk,Food & Beverage,42.4,13,0.08,Paypal,Completed,5,507.1,2023,2,Feb,Wednesday,1,18-25
Ord-10940,2022-11-10 08:00:00,38,Female,Germany,Home & Garden,61.44,12,0.36,Credit Card,Completed,3,471.86,2022,11,Nov,Thursday,4,36-45
Ord-10067,2022-01-23 08:00:00,57,Female,Brazil,Home & Garden,47.82,9,0.39,Paypal,Pending,4,262.53,2022,1,Jan,Sunday,1,56-70
Ord-10019,2022-01-07 08:00:00,41,Female,Australia,Food & Beverage,58.3,3,0.02,Credit Card,Completed,5,171.4,2022,1,Jan,Friday,1,36-45
Ord-10324,2022-04-19 00:00:00,42,Other,Canada,Books,28.98,4,0.11,Bank Transfer,Refunded,5,103.17,2022,4,Apr,Tuesday,2,36-45
Ord-10054,2022-01-19 00:00:00,19,Male,Brazil,Beauty,19.48,2,0.2,Paypal,Cancelled,4,31.17,2022,1,Jan,Wednesday,1,18-25
Ord-10963,2022-11-18 00:00:00,43,Other,France,Books,19.97,2,0.22,Bank Transfer,Completed,4,31.15,2022,11,Nov,Friday,4,36-45
Ord-10931,2022-11-07 08:00:00,43,Female,Usa,Electronics,16.99,7,0.29,Crypto,Completed,5,84.44,2022,11,Nov,Monday,4,36-45
Ord-11193,2023-02-02 16:00:00,68,Other,Brazil,Toys,26.52,11,0.19,Crypto,Completed,2,236.29,2023,2,Feb,Thursday,1,56-70
Ord-10150,2022-02-20 00:00:00,26,Male,Germany,Toys,83.42,7,0.34,Crypto,Refunded,5,385.4,2022,2,Feb,Sunday,1,26-35
Ord-11073,2022-12-24 16:00:00,23,Other,France,Books,56.45,2,0.11,Debit Card,Completed,3,100.48,2022,12,Dec,Saturday,4,18-25
Ord-10743,2022-09-05 16:00:00,28,Male,Brazil,Electronics,247.06,6,0.08,Paypal,Completed,3,1363.77,2022,9,Sep,Monday,3,26-35
Ord-10749,2022-09-07 16:00:00,35,Other,Australia,Toys,64.83,7,0.1,Debit Card,Completed,5,408.43,2022,9,Sep,Wednesday,3,26-35
Ord-10755,2022-09-09 16:00:00,48,Other,France,Home & Garden,105.56,12,0.27,Paypal,Pending,5,924.71,2022,9,Sep,Friday,3,46-55
Ord-11048,2022-12-16 08:00:00,23,Male,Germany,Clothing,249.85750000000002,14,0.31,Credit Card,Completed,5,1462.3449999999998,2022,12,Dec,Friday,4,18-25
Ord-10811,2022-09-28 08:00:00,28,Other,India,Sports,121.42,2,0.26,Crypto,Completed,5,179.7,2022,9,Sep,Wednesday,3,26-35
Ord-10661,2022-08-09 08:00:00,62,Male,Brazil,Toys,25.36,10,0.03,Crypto,Pending,4,245.99,2022,8,Aug,Tuesday,3,56-70
Ord-10255,2022-03-27 00:00:00,33,Other,Brazil,Electronics,9.24,8,0.33,Crypto,Cancelled,1,49.53,2022,3,Mar,Sunday,1,26-35
Ord-10934,2022-11-08 08:00:00,43,Female,France,Food & Beverage,35.56,1,0.31,Debit Card,Completed,4,24.54,2022,11,Nov,Tuesday,4,36-45
Ord-10869,2022-10-17 16:00:00,43,Female,India,Toys,117.47,11,0.01,Crypto,Pending,4,1279.25,2022,10,Oct,Monday,4,36-45
Ord-11176,2023-01-28 00:00:00,32,Other,France,Home & Garden,9.34,2,0.28,Bank Transfer,Completed,3,13.45,2023,1,Jan,Saturday,1,26-35
Ord-10892,2022-10-25 08:00:00,69,Male,Australia,Sports,18.88,3,0.39,Credit Card,Completed,5,34.55,2022,10,Oct,Tuesday,4,56-70
Ord-10873,2022-10-19 00:00:00,32,Other,Australia,Clothing,142.99,10,0.19,Bank Transfer,Completed,4,1158.22,2022,10,Oct,Wednesday,4,26-35
Ord-10613,2022-07-24 08:00:00,43,Male,Germany,Clothing,42.33,5,0.16,Crypto,Completed,5,177.79,2022,7,Jul,Sunday,3,36-45
Ord-10388,2022-05-10 08:00:00,52,Male,Brazil,Clothing,110.91,7,0.27,Credit Card,Completed,5,566.75,2022,5,May,Tuesday,2,46-55
Ord-10936,2022-11-09 00:00:00,49,Female,India,Sports,144.53,4,0.13,Credit Card,Refunded,1,502.96,2022,11,Nov,Wednesday,4,46-55
Ord-10406,2022-05-16 08:00:00,43,Female,Usa,Home & Garden,25.77,9,0.07,Debit Card,Completed,4,215.69,2022,5,May,Monday,2,36-45
Ord-10794,2022-09-22 16:00:00,35,Other,Australia,Home & Garden,5.21,11,0.35,Crypto,Cancelled,4,37.25,2022,9,Sep,Thursday,3,26-35
Ord-10715,2022-08-27 08:00:00,56,Female,Uk,Clothing,14.24,2,0.1,Credit Card,Completed,5,25.63,2022,8,Aug,Saturday,3,56-70
Ord-11023,2022-12-08 00:00:00,35,Other,Germany,Books,218.11,7,0.2,Paypal,Pending,5,1221.42,2022,12,Dec,Thursday,4,26-35
Ord-11055,2022-12-18 16:00:00,48,Female,Germany,Toys,10.7,12,0.01,Credit Card,Cancelled,4,127.12,2022,12,Dec,Sunday,4,46-55
Ord-11120,2023-01-09 08:00:00,18,Female,Germany,Toys,113.83,2,0.11,Bank Transfer,Completed,4,202.62,2023,1,Jan,Monday,1,18-25
Ord-10246,2022-03-24 00:00:00,55,Other,Usa,Food & Beverage,118.64,12,0.13,Crypto,Refunded,4,1238.6,2022,3,Mar,Thursday,1,46-55
Ord-10145,2022-02-18 08:00:00,22,Male,India,Toys,15.48,4,0.08,Paypal,Completed,4,56.97,2022,2,Feb,Friday,1,18-25
Ord-11197,2023-02-04 00:00:00,32,Other,Germany,Sports,121.4,10,0.32,Bank Transfer,Completed,4,825.52,2023,2,Feb,Saturday,1,26-35
Ord-11167,2023-01-25 00:00:00,25,Other,Uk,Beauty,21.0,1,0.38,Paypal,Completed,4,13.02,2023,1,Jan,Wednesday,1,18-25
Ord-10622,2022-07-27 08:00:00,30,Other,France,Beauty,91.92,9,0.28,Debit Card,Completed,4,595.64,2022,7,Jul,Wednesday,3,26-35
Ord-10460,2022-06-03 08:00:00,25,Other,India,Electronics,123.56,9,0.08,Bank Transfer,Completed,4,1023.08,2022,6,Jun,Friday,2,18-25
Ord-10486,2022-06-12 00:00:00,43,Other,Australia,Clothing,53.37,9,0.11,Bank Transfer,Refunded,4,427.49,2022,6,Jun,Sunday,2,36-45
Ord-10830,2022-10-04 16:00:00,48,Other,France,Clothing,95.12,6,0.07,Credit Card,Completed,5,530.77,2022,10,Oct,Tuesday,4,46-55
Ord-10090,2022-01-31 00:00:00,62,Male,India,Electronics,66.27,13,0.16,Crypto,Completed,5,723.67,2022,1,Jan,Monday,1,56-70
Ord-10492,2022-06-14 00:00:00,64,Male,Uk,Beauty,249.85750000000002,2,0.27,Credit Card,Completed,1,407.56,2022,6,Jun,Tuesday,2,56-70
Ord-10170,2022-02-26 16:00:00,46,Female,India,Food & Beverage,113.29,1,0.21,Crypto,Pending,2,89.5,2022,2,Feb,Saturday,1,46-55
Ord-10056,2022-01-19 16:00:00,45,Male,Germany,Clothing,150.36,1,0.21,Paypal,Completed,5,118.78,2022,1,Jan,Wednesday,1,36-45
Ord-10404,2022-05-15 16:00:00,67,Male,Canada,Books,5.41,1,0.03,Credit Card,Pending,5,5.25,2022,5,May,Sunday,2,56-70
Ord-10599,2022-07-19 16:00:00,53,Other,Australia,Books,77.85,13,0.02,Crypto,Refunded,5,991.81,2022,7,Jul,Tuesday,3,46-55
Ord-11015,2022-12-05 08:00:00,30,Other,Usa,Books,249.85750000000002,3,0.4,Paypal,Cancelled,2,459.52,2022,12,Dec,Monday,4,26-35
Ord-10097,2022-02-02 08:00:00,58,Male,India,Home & Garden,39.39,11,0.19,Debit Card,Completed,4,350.96,2022,2,Feb,Wednesday,1,56-70
Ord-10826,2022-10-03 08:00:00,23,Male,Usa,Food & Beverage,9.82,11,0.11,Bank Transfer,Completed,4,96.14,2022,10,Oct,Monday,4,18-25
Ord-10479,2022-06-09 16:00:00,47,Female,Canada,Sports,71.18,11,0.04,Bank Transfer,Cancelled,5,751.66,2022,6,Jun,Thursday,2,46-55
Ord-10323,2022-04-18 16:00:00,52,Female,France,Clothing,132.95,9,0.34,Debit Card,Completed,5,789.72,2022,4,Apr,Monday,2,46-55
Ord-11139,2023-01-15 16:00:00,51,Male,France,Food & Beverage,140.04,8,0.29,Paypal,Completed,5,795.43,2023,1,Jan,Sunday,1,46-55
Ord-10098,2022-02-02 16:00:00,46,Other,France,Toys,55.52,4,0.02,Paypal,Completed,4,217.64,2022,2,Feb,Wednesday,1,46-55
Ord-10424,2022-05-22 08:00:00,52,Male,India,Clothing,151.67,4,0.03,Credit Card,Completed,4,588.48,2022,5,May,Sunday,2,46-55
Ord-10296,2022-04-09 16:00:00,65,Other,Australia,Electronics,220.76,5,0.24,Bank Transfer,Completed,3,838.89,2022,4,Apr,Saturday,2,56-70
Ord-10737,2022-09-03 16:00:00,49,Male,Uk,Beauty,75.76,7,0.24,Credit Card,Completed,4,403.04,2022,9,Sep,Saturday,3,46-55
Ord-11199,2023-02-04 16:00:00,46,Other,Usa,Books,33.47,5,0.15,Paypal,Completed,4,142.25,2023,2,Feb,Saturday,1,46-55
